iso3,country_raw,readiness_rank,readiness_score,GOV_WGI_CC_EST,GOV_WGI_PV_EST,GOV_WGI_RL_EST,IP.JRN.ARTC.SC,IT.CEL.SETS.P2,IT.NET.BBND.P2,NY.GDP.PCAP.PP.CD,SE.TER.ENRR,TX.VAL.TECH.MF.ZS,predictor_year,outcome_year,era,region,income_classification
POL,Poland,34,67.51119621,0.7534838,0.5055901,0.3564347,31218.47,135.146301442691,24.526154479274,48473.09402864191,76.8794097900391,12.122318973594732,2023,2024,0,Europe & Central Asia,High income
THA,Thailand,35,66.16948723,-0.439334199999999,-0.4398775,-0.1956309,16656.15,168.642808295144,14.5089451983046,23519.212097982272,45.4407811172674,26.050622943512924,2023,2024,0,East Asia & Pacific,Upper middle income
BRA,Brazil,36,65.88947723,-0.451506099999999,-0.521574099999999,-0.483012599999999,58292.04,101.020256020808,22.4192301618889,21175.61869882142,,9.849149349554,2023,2024,0,Latin America & Caribbean,Upper middle income
SVN,Slovenia,37,65.85327433,0.6814999,0.8589449,0.9707915,3567.56,129.227963043737,31.8814801387465,56064.097459674245,80.0806884765625,8.203455821310259,2023,2024,0,Europe & Central Asia,High income
IDN,Indonesia,38,65.85124932,-0.4431661,-0.613745,-0.0817572,38992.0,125.238194847046,4.81663955789733,15415.707925952724,44.8813034886441,9.08308687782522,2023,2024,0,East Asia & Pacific,Upper middle income
RUS,Russian Federation,39,64.71707681,-0.8877345,-0.8184163,-1.0734047,85558.11,180.841776534047,25.8238695549039,44268.73046875,93.7277679443359,,2023,2024,0,Europe & Central Asia,High income
NZL,New Zealand,40,63.98217071,2.0156067,1.2849613,1.7075544,8096.23,126.854978584281,37.8530848455277,54697.382252318,76.3811416625977,12.649485735640065,2023,2024,0,East Asia & Pacific,High income
SVK,Slovakia,41,63.69003612,0.3846188,0.5856273,0.5534478,5332.18,138.232946210214,33.17259432898,45973.94069029912,53.417610168457,9.7184584659913,2023,2024,0,Europe & Central Asia,High income
MLT,Malta,42,63.64342039,0.3219728,0.9382841,0.7940278,497.77,140.59359496844,44.282454836797,67057.21843298913,80.5250091552734,43.269279320947874,2023,2024,0,Middle East & North Africa,High income
HUN,Hungary,43,63.63204457,0.083173,0.5841522,0.1894005,8260.49,105.054424922699,36.7901885342462,46592.38560700735,56.5924415588379,18.86245696218628,2023,2024,0,Europe & Central Asia,High income
CHL,Chile,44,63.19327114,1.0318341,0.0876667,0.6647803,8573.42,135.871118507277,22.9954165646133,33145.403552024974,104.734062194824,10.719563342370906,2023,2024,0,Latin America & Caribbean,High income
OMN,Oman,45,62.91022757,0.227724,0.5521576,0.3443083,1640.31,122.291457994634,10.8793321668994,41945.02556408825,,5.005393460961461,2023,2024,0,Middle East & North Africa,High income
IND,India,46,62.80654813,-0.3353176,-0.837974,-0.0879069,228174.31,80.5631998772888,2.74534696441771,10323.499873442795,34.2394344991225,14.93434729867156,2023,2024,0,South Asia,Lower middle income
URY,Uruguay,47,62.20915139,1.5493831,1.181072,0.9573597,1059.81,141.71948663565,32.4032099586757,34470.93222011432,79.9536903496537,10.707230873721414,2023,2024,0,Latin America & Caribbean,High income
LVA,Latvia,48,61.87089556,0.7759204,0.8394628,1.0727082,1736.07,119.909944560018,25.9948491178264,42576.40607994567,85.7360610961914,18.554389354562986,2023,2024,0,Europe & Central Asia,High income
JOR,Jordan,49,61.56757258,0.1060315,-0.3007473,0.1232268,5419.23,67.545678186078,7.03749462484875,10411.841615296738,33.0567036969523,2.084159854271586,2023,2024,0,Middle East & North Africa,Lower middle income
CYP,Cyprus,50,61.50126092,0.4826822,0.3935929,0.7591158,1764.12,148.333712748344,36.9005587748344,59874.5703125,107.26212310791,18.74195339288293,2023,2024,0,Europe & Central Asia,High income
VNM,Viet Nam,51,61.41545515,-0.3083958,0.0907515,-0.340198899999999,10644.49,130.991428667547,22.6806675035061,15033.87685943549,32.8415128147815,44.25688525168196,2023,2024,0,East Asia & Pacific,Lower middle income
BGR,Bulgaria,52,60.63955798,-0.1501295,0.3144686,-0.0265936,4998.4,117.932685806225,37.0235717545079,38829.19132081018,79.8532333374023,12.057894417322116,2023,2024,0,Europe & Central Asia,High income
TUR,Türkiye,53,60.62787606,-0.4374572,-0.884477,-0.799233499999999,50180.49,105.684032912794,22.4591697943845,42786.20049486639,105.88606262207,4.518290989868524,2023,2024,0,Europe & Central Asia,Upper middle income
UKR,Ukraine,54,60.57013332,-0.7242773,-0.545978,-0.7454054,15498.36,133.38012811971,21.3774151510902,17665.34375,82.5533599853516,6.68812192869261,2023,2024,0,Europe & Central Asia,Upper middle income
COL,Colombia,55,59.33330773,-0.309004899999999,-0.7993485,-0.5648803,9183.73,166.980107777443,17.0369815251774,21246.37626952008,,8.599891597811409,2023,2024,0,Latin America & Caribbean,Upper middle income
PHL,Philippines,56,58.50707886,-0.5690313,-0.709066,-0.601158699999999,4752.21,117.275521687262,6.5393085505183,10985.829262750516,44.2394203278519,63.977928897569015,2023,2024,0,East Asia & Pacific,Lower middle income
SRB,Serbia,57,58.48610163,-0.501692,0.0879568999999999,-0.1840377,5173.1,128.471147595832,31.2695286708104,29776.895175215937,73.2060012817383,,2023,2024,0,Europe & Central Asia,Upper middle income
ROU,Romania,58,58.0818462,0.0314923,0.4983587,0.4118457,10712.88,123.252482585042,34.6706189336505,45981.602778522174,55.1682891845703,12.67474083271228,2023,2024,0,Europe & Central Asia,High income
GRC,Greece,59,57.69792651,0.3292978,0.3853039,0.3963788,13551.59,110.79216956747,43.8539621755853,42710.50580103135,165.113418579102,15.15153377409025,2023,2024,0,Europe & Central Asia,High income
PER,Peru,60,57.11155994,-0.6654876,-0.7239502,-0.4787644,5241.67,121.975084691173,10.4364266723222,17011.227802882473,,5.015720128215253,2023,2024,0,Latin America & Caribbean,Upper middle income
CRI,Costa Rica,61,56.85007591,0.6775627,1.1842629,0.6431263,660.82,133.527658761832,22.5231293549635,28908.768874319103,,24.177789153065973,2023,2024,0,Latin America & Caribbean,High income
ARG,Argentina,62,56.40407736,-0.354078399999999,-0.0207671,-0.237773799999999,8589.35,137.706086781571,25.3580730689248,30221.4976888753,107.822574129434,5.449594405783187,2023,2024,0,Latin America & Caribbean,Upper middle income
MDA,Republic of Moldova,63,56.03414931,-0.266050299999999,-0.2678685,-0.1938657,335.06,129.546081439289,27.3086365814931,17746.94055386838,71.1679028753075,2.617084405382722,2023,2024,0,Europe & Central Asia,Upper middle income
LIE,Liechtenstein,64,55.90597714,1.7538023,1.5875521,1.7276012,51.21,127.059447446841,49.4065356836204,,,,2023,2024,0,Europe & Central Asia,High income
EGY,Egypt,65,55.62588551,-0.816904499999999,-0.899323299999999,-0.7776875,22854.4,92.8261626420085,10.8642477216638,18524.83929979369,37.9005584716797,3.1628687839356675,2023,2024,0,Middle East & North Africa,Lower middle income
BRN,Brunei Darussalam,66,55.44955575,1.1816499,1.3348873,0.638307,501.5,118.673752421293,20.2120497048692,85032.60087419949,36.4182725443167,1.0192505676847716,2023,2024,0,East Asia & Pacific,High income
AND,Andorra,67,54.4360374,,,,11.09,156.09725932522,51.7401306025527,71730.66868216502,62.4106937082277,21.43463191550084,2023,2024,0,Europe & Central Asia,High income
BHR,Bahrain,68,54.32835116,0.2380412,-0.5007436,0.1259217,718.3,153.899937948583,17.1582362107608,64171.08573590521,57.0562240948353,0.3873436445173711,2023,2024,0,Middle East & North Africa,High income
MUS,Mauritius,69,53.94349686,0.3417899,0.8348296,0.6633408,205.31,165.257524411348,26.9082309192612,29560.71372300788,43.3386887794765,1.014538900784168,2023,2024,0,Sub-Saharan Africa,Upper middle income
UZB,Uzbekistan,70,53.45247202,-0.701745899999999,-0.2504784,-0.6742999,4624.44,106.884847592051,30.2699233460544,11106.971593476685,45.7591768686293,2.822390701222922,2023,2024,0,Europe & Central Asia,Lower middle income
MEX,Mexico,71,53.28576348,-0.9321625,-0.5984727,-1.0777054,18981.87,111.735420288549,20.752917384408,25243.1644887582,47.474681854248,17.99387858126017,2023,2024,0,Latin America & Caribbean,Upper middle income
ZAF,South Africa,72,52.91180045,-0.2095917,-0.6397104,0.039525,14949.03,171.508619260428,3.4056617766544,15199.732982377553,23.493768799339,4.955515712099358,2023,2024,0,Sub-Saharan Africa,Upper middle income
DOM,Dominican Republic,73,52.69157831,-0.429853,0.4655668,-0.241159899999999,104.52,91.8676246650308,11.1345555858062,25839.935668760703,58.2428049803824,6.030929399821513,2023,2024,0,Latin America & Caribbean,Upper middle income
HRV,Croatia,74,51.62288743,0.113708,0.6832484,0.4257869,5503.53,117.112604314708,28.4709561519529,47759.698299533855,81.1775207519531,11.033590881471492,2023,2024,0,Europe & Central Asia,High income
SMR,San Marino,75,51.59379335,1.1733125,1.3791391,1.4100336,20.09,,,78745.43132993352,51.1357340720222,,2023,2024,0,Europe & Central Asia,High income
KAZ,Kazakhstan,76,51.40653433,-0.2223164,-0.2021045,-0.3777888,3818.58,127.114775212168,14.3457210056574,38515.18360099794,54.6563982045582,34.429337319659645,2023,2024,0,Europe & Central Asia,Upper middle income
KWT,Kuwait,77,51.25970098,0.1660086,0.2906988,0.1910577,1395.04,167.68428501222,1.01366418243269,53025.47108580635,,1.7849965684682487,2023,2024,0,Middle East & North Africa,High income
RWA,Rwanda,78,51.25257164,0.6808504,0.0380223,0.0714762,433.51,91.4622704078141,0.445556123195211,3399.451746031431,8.88624308383425,,2023,2024,0,Sub-Saharan Africa,Low income
MNE,Montenegro,79,47.42969132,-0.0680776999999999,0.262079,0.1276478,254.67,207.237922064803,32.0155251660479,31862.77157780415,55.1743011474609,7.995201603123919,2023,2024,0,Europe & Central Asia,Upper middle income
BGD,Bangladesh,80,47.11916395,-1.1987203,-1.0359445,-0.9020256,8259.38,111.280894357567,7.89245848428319,9147.777506655502,24.2003442708621,,2023,2024,0,South Asia,Lower middle income
GEO,Georgia,81,46.91902495,0.6584135,-0.120908599999999,0.1642921,649.57,155.249965068869,29.3086367614167,25071.967726410687,78.2652247393707,2.293037544018809,2023,2024,0,Europe & Central Asia,Upper middle income
LBN,Lebanon,82,46.66806935,-1.2554109,-1.2764099,-1.0665045,2079.31,,,12574.8329116403,54.4012561547071,4.302360783603364,2023,2024,0,Middle East & North Africa,Lower middle income
SEN,Senegal,83,46.10767554,0.0381077,-0.1534325,-0.170334799999999,489.62,123.911572643075,1.97393200956788,4777.614518615782,16.0710053721835,1.604738865344467,2023,2024,0,Sub-Saharan Africa,Lower middle income
ALB,Albania,84,45.46622776,-0.464044399999999,0.0246567,-0.153011099999999,319.46,92.9973271969712,22.5048592377088,24822.3543089995,64.7293520237257,0.6823268494736465,2023,2024,0,Europe & Central Asia,Upper middle income
LKA,Sri Lanka,85,45.29464691,-0.3868314,-0.670013,-0.31553,2321.86,142.277402587724,8.76545173115153,14455.654441473378,20.7412633848006,1.417238452577579,2023,2024,0,South Asia,Lower middle income
MKD,North Macedonia,86,45.12278472,-0.3541776,0.2173102,-0.2738806,498.97,106.458776658176,29.1771708951077,25354.10350576199,55.0082015991211,5.22971063617991,2023,2024,0,Europe & Central Asia,Upper middle income
SYC,Seychelles,87,44.76984511,1.151735,0.9207856,0.5546447,15.17,129.24400747161,30.7719361318005,31780.78383419647,14.0341370902195,0.0384062538993691,2023,2024,0,Sub-Saharan Africa,High income
ARM,Armenia,88,44.51279855,0.1046118,-0.5022441,-0.2107914,801.49,134.519957069953,18.5458075085454,21534.030536117025,56.2770051010456,20.905156020748368,2023,2024,0,Europe & Central Asia,Upper middle income
PAN,Panama,89,44.38966066,-0.566951499999999,0.3693808,-0.227944099999999,282.01,156.586507591014,18.1341265585334,39813.385793997215,53.6949637061742,1.0004916401567496,2023,2024,0,Latin America & Caribbean,High income
FJI,Fiji,90,44.21900038,0.5323283,0.782933,0.3256265,217.87,361.048644963723,1.82947481185312,14644.177375436131,60.9679066767014,1.646797844430439,2023,2024,0,East Asia & Pacific,Upper middle income
IRN,Iran (Islamic Republic of),91,43.88147313,-1.17112979999999,-1.2694112,-1.20046299999999,55085.25,166.279821209677,12.0205942239083,18917.09147231324,,,2023,2024,0,Middle East & North Africa,Upper middle income
TUN,Tunisia,92,43.67929184,-0.192361099999999,-0.776038,-0.3148235,5492.92,132.653682480562,14.0829860846719,14040.59611481423,38.1219482421875,7.701107442841051,2023,2024,0,Middle East & North Africa,Lower middle income
KEN,Kenya,93,43.55729827,-0.7594497,-0.971652,-0.427558899999999,2078.83,120.612416887959,2.38882511128724,6317.039046650906,8.67676730066979,3.041694167283178,2023,2024,0,Sub-Saharan Africa,Lower middle income
NGA,Nigeria,94,43.32516864,-1.098731,-1.9559706,-0.934848799999999,9799.39,98.4772822731425,0.051283785190682,8705.434266935388,,3.530423702949878,2023,2024,0,Sub-Saharan Africa,Lower middle income
GHA,Ghana,95,43.30178073,-0.1303327,-0.0688107,-0.0029916,3269.86,98.8059221412722,0.555476730525596,7556.416054532344,22.0958254757285,2.110037622114449,2023,2024,0,Sub-Saharan Africa,Lower middle income
BEN,Benin,96,42.96796567,-0.1047671,-0.3096247,-0.390917399999999,437.17,116.036046685168,0.170880461346773,4129.966120014199,,4.418015139759824,2023,2024,0,Sub-Saharan Africa,Lower middle income
CUB,Cuba,97,42.43439145,-0.1628482,0.4305507,-0.5659906,1216.63,69.5767786567811,2.97118012807884,,49.7285704304293,,2023,2024,0,Latin America & Caribbean,Upper middle income
MNG,Mongolia,98,42.36130396,-0.6187813,0.6432601,-0.1575492,276.87,141.08481753135,14.5529107220073,18004.85120583547,67.941399950927,22.536554566993505,2023,2024,0,East Asia & Pacific,Upper middle income
BHS,Bahamas,99,42.03231259,1.2199692,1.0539708,0.2764352,14.98,100.047566593231,23.816342880032,39090.1214737976,,0.0138247645369375,2023,2024,0,Latin America & Caribbean,High income
ZMB,Zambia,100,41.87395066,-0.39812,-0.0111463999999999,-0.6089819,367.3,102.06156495632,0.681389878819039,4076.995086866413,,1.1635658888372742,2023,2024,0,Sub-Saharan Africa,Lower middle income
MAR,Morocco,101,41.77772556,-0.5521901,-0.534977199999999,-0.3934002,9724.77,148.155101338402,7.02184328513844,9894.650390625,47.4687039298036,5.430705672611437,2023,2024,0,Middle East & North Africa,Lower middle income
KNA,Saint Kitts and Nevis,102,41.61719413,0.3519798,0.918184,0.5632841,35.5,118.893023653706,,33979.63036157338,,,2023,2024,0,Latin America & Caribbean,High income
ATG,Antigua and Barbuda,103,41.61237893,0.2686527,1.0791994,0.6185054,13.43,,,31601.75271468767,,0.0,2023,2024,0,Latin America & Caribbean,High income
ECU,Ecuador,104,41.45594571,-0.719996,-0.3543579,-0.858649799999999,3529.8,101.031752745524,16.0678902316524,15918.516294877289,67.8851161961618,7.274233853992543,2023,2024,0,Latin America & Caribbean,Upper middle income
MRT,Mauritania,105,41.39992651,-0.7965253,-0.504269499999999,-0.8540015,46.84,90.7724948884417,0.59041012129361,6965.909535747145,,2.350646234497596,2023,2024,0,Sub-Saharan Africa,Lower middle income
BRB,Barbados,106,41.10918269,1.2089543,1.2767666,0.7343145,56.79,,,23660.404751292856,54.2600399378744,18.43361348601325,2023,2024,0,Latin America & Caribbean,High income
IRQ,Iraq,107,40.90613432,-1.4169702,-2.2246949,-1.5002727,16724.1,101.388721479182,17.2312565041583,14652.521239921178,,,2023,2024,0,Middle East & North Africa,Upper middle income
CPV,Cabo Verde,108,40.67090537,0.8619303,0.8691911,0.422484,18.34,113.022968194497,7.23008973237277,10242.153201121184,,1.152150058359217,2023,2024,0,Sub-Saharan Africa,Upper middle income
PAK,Pakistan,109,40.47235612,-1.0461855,-1.9403838,-1.0042887,20519.11,76.5397606213172,1.35622425766449,6013.9896363860025,10.4770304814137,1.9028093899842704,2023,2024,0,South Asia,Lower middle income
TTO,Trinidad and Tobago,110,40.13955078,-0.3161967,0.3397269,-0.315203499999999,245.56,134.230557337258,26.8942307436398,34623.36915009585,,0.2232296423431168,2023,2024,0,Latin America & Caribbean,High income
AZE,Azerbaijan,111,39.92386783,-0.881959199999999,-0.4004143,-0.5160585,1544.24,107.686732782159,20.8825041017301,23651.59948527556,41.3907560278377,4.172244876301505,2023,2024,0,Europe & Central Asia,Upper middle income
PRY,Paraguay,112,39.53861042,-1.0149203,0.0023837999999999,-0.580114999999999,253.35,126.605481531224,12.8835504093571,17564.491236937418,,9.96565594921736,2023,2024,0,Latin America & Caribbean,Upper middle income
BLR,Belarus,113,39.23880845,-0.534353699999999,-0.392606499999999,-1.2155307,1429.41,128.979176539764,35.0931910729644,30834.17736681112,72.8250212584046,,2023,2024,0,Europe & Central Asia,Upper middle income
LCA,Saint Lucia,114,39.10720613,0.3771938,1.044299,0.5120691,2.54,,,25974.50929252631,15.0396404266357,,2023,2024,0,Latin America & Caribbean,Upper middle income
DZA,Algeria,115,39.05673544,-0.6397452,-0.7317401,-0.7329544,7676.5,111.60623555659,12.0086836084024,16824.487903462657,55.5320185816789,,2023,2024,0,Middle East & North Africa,Upper middle income
VUT,Vanuatu,116,39.03768065,-0.1852979,0.9649424,0.4196732,11.87,89.2943082123161,1.23342353055002,3567.818820302228,,,2023,2024,0,East Asia & Pacific,Lower middle income
BTN,Bhutan,117,38.77536479,1.3563935,1.3322654,0.7200012,102.52,95.6260610260877,1.31881966212479,16215.152007315288,15.0074996948242,0.0107261524845821,2023,2024,0,South Asia,Lower middle income
TON,Tonga,118,38.63065051,-0.4947162,1.2304624,0.7999012,4.85,,,7802.66986206107,42.8611738148984,28.460294879952087,2023,2024,0,East Asia & Pacific,Upper middle income
ETH,Ethiopia,119,38.33624612,-0.4629488,-1.86375129999999,-1.03931399999999,6727.91,59.8748744402242,0.534823180349513,3060.9050300376,,3.7506205580208727,2023,2024,0,Sub-Saharan Africa,
BWA,Botswana,120,38.16381779,0.6066871,1.0127245,0.3322692,383.84,179.027305378019,6.16495796381324,21012.10319924998,20.5658232475186,0.5394690309547364,2023,2024,0,Sub-Saharan Africa,Upper middle income
GRD,Grenada,121,37.96322567,0.3935799,1.2053145,0.5500382,42.49,,,18970.74016465297,,3.0077613416419737,2023,2024,0,Latin America & Caribbean,Upper middle income
JAM,Jamaica,122,37.79095056,-0.1364542,0.4762874,-0.0768587999999999,161.41,115.092228780619,15.7852035329423,12650.90529559384,,2.646989791467941,2023,2024,0,Latin America & Caribbean,Upper middle income
MHL,Marshall Islands,123,37.62419653,-0.0290067,1.2823827,0.8357983,0.92,,,7548.732537479442,,,2023,2024,0,East Asia & Pacific,Upper middle income
BLZ,Belize,124,37.58701156,-0.115986499999999,0.78967,-0.4007135,18.02,,,13729.89205872096,22.3734089825019,0.0,2023,2024,0,Latin America & Caribbean,Upper middle income
PSE,State of Palestine,125,37.53267308,-0.5990356,-1.619148,-0.885715399999999,861.66,76.6918854204372,8.37056926326656,5950.020061843931,44.4904623709098,1.843449539274916,2023,2024,0,Middle East & North Africa,Lower middle income
GUY,Guyana,126,37.23458971,-0.309865699999999,0.2012498,-0.371934999999999,49.61,,,54729.03651563656,25.1520757996244,15.713892680131517,2023,2024,0,Latin America & Caribbean,High income
WSM,Samoa,127,37.16037622,0.8188682,1.2435234,1.0530364,21.85,,,8194.807256407335,14.6106638814429,5.742017319368896,2023,2024,0,East Asia & Pacific,Upper middle income
BIH,Bosnia and Herzegovina,128,37.01680441,-0.5984163,-0.1999229,-0.3548804,1082.64,117.733690876159,28.440133083292,23376.22274771408,45.5027618408203,4.96705366555243,2023,2024,0,Europe & Central Asia,Upper middle income
SUR,Suriname,129,36.87352519,-0.3292402,0.3004618,-0.1875599,26.34,157.24614636039,17.5373597122531,21110.198020456257,4.93785087797966,3.2127494355163906,2023,2024,0,Latin America & Caribbean,Upper middle income
PNG,Papua New Guinea,130,36.84643455,-0.6018212,-0.530809,-0.510767499999999,69.76,34.0588961979896,0.228111959659795,4667.835670929906,,10.248078468472276,2023,2024,0,East Asia & Pacific,Lower middle income
TJK,Tajikistan,131,36.71542489,-1.1236074,-0.2876253,-1.2086884,158.35,76.215892145748,0.983936262867068,4963.582952645044,34.9689625947729,15.207791011293557,2023,2024,0,Europe & Central Asia,Lower middle income
VCT,Saint Vincent and the Grenadines,132,36.6544747,0.7112575,1.044299,0.5500992,2.69,101.631416361537,30.4935700680004,19819.869034679035,,4.934428618818683,2023,2024,0,Latin America & Caribbean,Upper middle income
KHM,Cambodia,133,36.6318842,-1.1216382,0.1346422,-1.099508,200.77,120.80911943838,3.64181801068419,7430.730857098369,17.4362364390629,12.98534311488826,2023,2024,0,East Asia & Pacific,Lower middle income
KGZ,Kyrgyzstan,134,36.55450391,-1.1965583,-0.509667299999999,-0.973899499999999,326.91,108.59118718329,6.44652532064676,7298.086125619335,53.588822099772,16.333537286698142,2023,2024,0,Europe & Central Asia,Lower middle income
GTM,Guatemala,135,36.4144385,-1.0869128,-0.2021326,-1.0108162,108.83,113.709374947241,5.08082886037381,13745.363124179436,27.2948879201171,5.776624508393925,2023,2024,0,Latin America & Caribbean,Upper middle income
SWZ,Eswatini,136,36.2250206,-0.6292553,-0.7261847,-0.7274341,30.94,128.399211381334,2.76365982774566,11299.883123678826,,0.2853071586068864,2023,2024,0,Sub-Saharan Africa,Lower middle income
LAO,Lao People's Democratic Republic,137,36.08236849,-0.9646387,0.7378068,-0.8447129,72.2,64.7588066942788,2.72021122524182,9291.788590011382,14.8841695785522,7.419637295834535,2023,2024,0,East Asia & Pacific,Lower middle income
DJI,Djibouti,138,35.1933629,-0.905052699999999,-0.4640183,-1.03950379999999,17.48,48.4504884885996,1.47205761945073,7225.838795724898,,3.2755002219803098,2023,2024,0,Middle East & North Africa,Lower middle income
TZA,United Republic of Tanzania,139,35.08105029,-0.346236,-0.2367117,-0.4944742,1452.53,105.40028112088,0.10501728326893,4018.5166015625,5.16887784940301,5.068110536084612,2023,2024,0,Sub-Saharan Africa,Lower middle income
CIV,Côte d'Ivoire,140,34.68702416,-0.3616761,-0.7874489,-0.6022948,391.71,171.988943341282,1.36336622359986,7237.181707409086,11.5724272130065,4.413107260117726,2023,2024,0,Sub-Saharan Africa,Lower middle income
UGA,Uganda,141,34.63065106,-0.996690299999999,-1.0298391,-0.752792999999999,1423.59,76.2966796632588,0.0912969650305002,3097.6370243061856,,1.408107804887939,2023,2024,0,Sub-Saharan Africa,Low income
KIR,Kiribati,142,34.45338779,0.3317797,1.2433279,0.73465,2.14,51.2540556855052,0.039990945446314,3485.5580831139905,,,2023,2024,0,East Asia & Pacific,Lower middle income
MMR,Myanmar,143,34.25868139,-1.11163979999999,-2.2086828,-1.7242442,233.94,121.027626770248,2.79829802446154,5953.357351659129,,2.946314142416057,2023,2024,0,East Asia & Pacific,Lower middle income
GAB,Gabon,144,34.14729966,-0.9748427,-0.2702052,-1.07816429999999,90.57,122.606627765979,3.97293291301595,20755.665381766,,1.773135703659753,2023,2024,0,Sub-Saharan Africa,Upper middle income
SLV,El Salvador,145,34.08661079,-0.6099566,0.0822243,-0.707075599999999,64.56,179.705636976149,11.6271746145254,12679.57687520609,32.3802636612661,6.404010712721179,2023,2024,0,Latin America & Caribbean,Upper middle income
TLS,Timor-Leste,146,33.67769811,-0.4265439,0.4358404,-0.6431026,20.7,112.647241971673,0.0057791525739623,4806.821815592992,30.9611108169641,1.5260503215558736,2023,2024,0,East Asia & Pacific,Lower middle income
CMR,Cameroon,147,33.45955988,-1.1264261,-1.6104201,-1.2400721,1546.9,96.4817325902196,,5410.769219376422,16.0404395184936,2.103630291610331,2023,2024,0,Sub-Saharan Africa,Lower middle income
NAM,Namibia,148,33.28224969,0.1649292,0.4150583,0.3088084,231.33,87.6760954339972,3.52006938690795,11251.237031381876,,0.0809713952530879,2023,2024,0,Sub-Saharan Africa,Lower middle income
LBY,Libya,149,33.24991869,-1.5426693,-2.0418754,-1.66847289999999,443.08,,,13847.079219004503,,,2023,2024,0,Middle East & North Africa,Upper middle income
NPL,Nepal,150,33.1391886,-0.629219899999999,-0.312959,-0.3365421,1590.74,117.759577544938,10.6751345547041,5395.208200775129,19.0357612047581,,2023,2024,0,South Asia,Lower middle income
BOL,Bolivia (Plurinational State of),151,33.07863133,-0.9556498,-0.289823899999999,-1.2028195,196.72,,11.1529423948186,12892.12495787769,,8.165170226380756,2023,2024,0,Latin America & Caribbean,Lower middle income
SLB,Solomon Islands,152,32.7081543,-0.1764808,0.7318958,0.1522162,14.84,,,2596.563642528032,,,2023,2024,0,East Asia & Pacific,Lower middle income
TKM,Turkmenistan,153,32.63799295,-1.350058,0.2072195,-1.4327839,31.31,,,19828.92484611992,18.8084201812744,,2023,2024,0,Europe & Central Asia,Upper middle income
ZWE,Zimbabwe,154,32.59211942,-1.1914608,-0.998213999999999,-1.2681513,519.85,91.6344110473757,1.5745780720211,5791.192128779884,,1.9421882824637644,2023,2024,0,Sub-Saharan Africa,Lower middle income
MLI,Mali,155,32.26614045,-0.849355899999999,-2.5578431,-1.0366418,116.65,,,3174.629602763957,,5.360654760795296,2023,2024,0,Sub-Saharan Africa,Low income
MDV,Maldives,156,31.43166425,-0.2664677,0.0832571999999999,0.096589,31.74,141.601234995076,18.6292999539919,24786.203212345084,,0.1895050573795499,2023,2024,0,South Asia,Upper middle income
TGO,Togo,157,31.31565682,-0.5879504,-0.9186036,-0.6302782,135.94,75.7906769713952,1.22815843837127,3154.43329348299,,0.5735855993168181,2023,2024,0,Sub-Saharan Africa,Low income
GIN,Guinea,158,30.21187153,-1.0078531,-0.8765719,-1.1068782,54.9,97.8794996455513,,4333.746173126264,,,2023,2024,0,Sub-Saharan Africa,Lower middle income
HND,Honduras,159,29.83450267,-1.09932339999999,-0.3507671,-1.156469,130.35,74.4148227156961,4.36212775547539,7178.339067815222,,3.3089155606212444,2023,2024,0,Latin America & Caribbean,Lower middle income
STP,Sao Tome and Principe,160,29.63431198,0.1218554,0.6193032,-0.3531339,4.71,63.4540500972405,2.50139688397417,6149.981460819318,,29.273432892452234,2023,2024,0,Sub-Saharan Africa,Lower middle income
MWI,Malawi,161,29.31673864,-0.627533999999999,-0.242439899999999,-0.1343556,377.51,61.0866071008045,0.079556560544817,1830.4646128744223,,5.310565941059038,2023,2024,0,Sub-Saharan Africa,Low income
BFA,Burkina Faso,162,29.27660868,-0.2479719,-2.0423169,-0.7145087,519.72,116.16313821519,0.459463342299517,2759.3020548460527,10.1078755635882,3.7978465983735137,2023,2024,0,Sub-Saharan Africa,Low income
VEN,"Venezuela, Bolivarian Republic of",163,29.20533246,-1.5592697,-1.1035948,-2.2007889,474.63,70.2197325918151,10.638053537183,,,,2023,2024,0,Latin America & Caribbean,
MDG,Madagascar,164,28.80438299,-0.9853603,-0.840940199999999,-0.955411599999999,153.44,75.4562966735535,0.124487385085979,1808.447790385791,6.1466638463036,0.4780600540770764,2023,2024,0,Sub-Saharan Africa,Low income
NIC,Nicaragua,165,28.53113047,-1.25988029999999,-0.0652355999999999,-1.5960126,40.65,105.843136180202,5.43030503048751,8319.97944140996,30.3635101318359,0.8046531571411112,2023,2024,0,Latin America & Caribbean,Lower middle income
LSO,Lesotho,166,28.21246421,-0.3006103,-0.1357263,-0.442253499999999,60.18,69.3513051423509,0.383738154734299,2880.9662961569247,,0.0742607412455622,2023,2024,0,Sub-Saharan Africa,Lower middle income
GNQ,Equatorial Guinea,167,27.09253188,-1.52463899999999,-0.2874757,-1.48074099999999,3.44,,,17411.50023438401,,,2023,2024,0,Sub-Saharan Africa,Upper middle income
GMB,Gambia (Republic of The),168,26.94732127,-0.296167199999999,0.1359932,-0.340458,79.8,117.115660832998,0.502141524068284,3289.1328305710667,,2.342309834406696,2023,2024,0,Sub-Saharan Africa,Low income
AGO,Angola,169,26.90798042,-0.6242518,-0.3131654,-1.1944432,50.27,70.0519587723571,0.373668982990052,9753.600467637832,10.04935810264,23.47141394233337,2023,2024,0,Sub-Saharan Africa,Lower middle income
